drop_rate,replicate,major_category,category_label,feature,feature_label,effect_ratio,relative_to_full
0.3,16,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.7961602546754072,1.342806959201398
0.3,16,カッパ,Kappa,livelihood,Livelihood,0.8391337569481594,0.570685415987672
0.3,17,カッパ,Kappa,hydrology,Water setting,3.6909868540475403,1.0933974100813864
0.3,17,ユウレイ,Yurei,death_ritual,Death ritual,5.122008396843199,1.1007468543144847
0.3,17,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3816354429489162,1.0329087747275565
0.3,17,カッパ,Kappa,livelihood,Livelihood,1.6035417156135303,1.0905506582844187
0.3,18,カッパ,Kappa,hydrology,Water setting,1.8928702101148231,0.5607333396731464
0.3,18,ユウレイ,Yurei,death_ritual,Death ritual,3.0261337047609453,0.6503322326264864
0.3,18,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3107823983055467,0.9799391350865115
0.3,18,カッパ,Kappa,livelihood,Livelihood,0.8732596712940944,0.5938940659355643
0.3,19,カッパ,Kappa,hydrology,Water setting,4.385518545530123,1.2991416141968095
0.3,19,ユウレイ,Yurei,death_ritual,Death ritual,3.0261337047609453,0.6503322326264864
0.3,19,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.4010607798352137,1.0474311301175359
0.3,19,カッパ,Kappa,livelihood,Livelihood,1.6092405832143055,1.0944263939469134
0.3,20,カッパ,Kappa,hydrology,Water setting,4.281970981454448,1.2684672599231215
0.3,20,ユウレイ,Yurei,death_ritual,Death ritual,2.819601263559931,0.6059473122296315
0.3,20,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.2969321448388944,0.9695847044652389
0.3,20,カッパ,Kappa,livelihood,Livelihood,0.7970236414203349,0.5420468007510666
0.3,21,カッパ,Kappa,hydrology,Water setting,4.146674843002468,1.2283878846158958
0.3,21,ユウレイ,Yurei,death_ritual,Death ritual,5.122467310941635,1.1008454773957286
0.3,21,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.477791029964524,1.1047945605724212
0.3,21,カッパ,Kappa,livelihood,Livelihood,1.654419527613038,1.125152085130932
0.3,22,カッパ,Kappa,hydrology,Water setting,4.170985616649724,1.2355895729431885
0.3,22,ユウレイ,Yurei,death_ritual,Death ritual,3.0131082144318846,0.6475329854572599
0.3,22,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3092946904078968,0.9788269266891689
0.3,22,カッパ,Kappa,livelihood,Livelihood,1.777890127961624,1.209123049638958
0.3,23,カッパ,Kappa,hydrology,Water setting,3.8491209421899484,1.140242172541292
0.3,23,ユウレイ,Yurei,death_ritual,Death ritual,5.295685251832359,1.1380709344378939
0.3,23,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.5996333957570243,1.1958837472337187
0.3,23,カッパ,Kappa,livelihood,Livelihood,1.5211246017886735,1.0344997075293207
0.3,24,カッパ,Kappa,hydrology,Water setting,2.969690880133853,0.8797247038471423
0.3,24,ユウレイ,Yurei,death_ritual,Death ritual,4.883597024697302,1.049510982057005
0.3,24,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.391783776843461,1.0404956553204339
0.3,24,カッパ,Kappa,livelihood,Livelihood,1.536923260841675,1.045244197593098
0.3,25,カッパ,Kappa,hydrology,Water setting,4.326663463643303,1.2817067121909658
0.3,25,ユウレイ,Yurei,death_ritual,Death ritual,4.871569193761941,1.0469261371991783
0.3,25,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.4337139684010731,1.0718426094007556
0.3,25,カッパ,Kappa,livelihood,Livelihood,0.8755223536018917,0.5954328906859467
0.3,26,カッパ,Kappa,hydrology,Water setting,1.7687794694683374,0.5239733890682936
0.3,26,ユウレイ,Yurei,death_ritual,Death ritual,5.277457127990914,1.1341536136480859
0.3,26,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.2057140821834471,0.9013902051048579
0.3,26,カッパ,Kappa,livelihood,Livelihood,1.8255372416752327,1.241527314972241
0.3,27,カッパ,Kappa,hydrology,Water setting,3.7403688210196284,1.108026049230506
0.3,27,ユウレイ,Yurei,death_ritual,Death ritual,4.949030379231756,1.0635729580614637
0.3,27,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.5779718090663284,1.1796895745367688
0.3,27,カッパ,Kappa,livelihood,Livelihood,1.7654210772535057,1.2006429887053904
0.3,28,カッパ,Kappa,hydrology,Water setting,3.7302008875626225,1.1050139571945838
0.3,28,ユウレイ,Yurei,death_ritual,Death ritual,2.8060090917599934,0.6030262821974854
0.3,28,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.458498718661472,1.0903716549272344
0.3,28,カッパ,Kappa,livelihood,Livelihood,1.7504594280257717,1.1904677395955892
0.3,29,カッパ,Kappa,hydrology,Water setting,4.272833062397612,1.2657602936224095
0.3,29,ユウレイ,Yurei,death_ritual,Death ritual,3.0176298218878617,0.6485047029551616
0.3,29,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3823775590208656,1.0334635796918434
0.3,29,カッパ,Kappa,livelihood,Livelihood,1.5771286822317505,1.072587451801345
0.3,30,カッパ,Kappa,hydrology,Water setting,3.9991626523094737,1.1846896939593017
0.3,30,ユウレイ,Yurei,death_ritual,Death ritual,2.7766229706837793,0.5967110484397502
0.3,30,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3887888032647944,1.03825661715355
0.3,30,カッパ,Kappa,livelihood,Livelihood,1.5798229855954637,1.0744198171700197
0.3,31,カッパ,Kappa,hydrology,Water setting,4.87992651520979,1.4456022803946689
0.3,31,ユウレイ,Yurei,death_ritual,Death ritual,5.117786199992836,1.0998394817486377
0.3,31,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3566406350644038,1.0142226904074854
0.3,31,カッパ,Kappa,livelihood,Livelihood,0.8451575042027211,0.5747820986432196
0.3,32,カッパ,Kappa,hydrology,Water setting,3.8623053023602236,1.1441478340442448
0.3,32,ユウレイ,Yurei,death_ritual,Death ritual,5.113191989368014,1.0988521614434916
0.3,32,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.455867356625246,1.0884044522540737
0.3,32,カッパ,Kappa,livelihood,Livelihood,1.7573240457907957,1.1951362888136265
0.3,33,カッパ,Kappa,hydrology,Water setting,1.824688128964741,0.5405354592982252
0.3,33,ユウレイ,Yurei,death_ritual,Death ritual,5.097013479168324,1.0953753135295408
0.3,33,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.6246905201164223,1.2146164192655107
0.3,33,カッパ,Kappa,livelihood,Livelihood,0.8981722149186421,0.6108368062364581
0.3,34,カッパ,Kappa,hydrology,Water setting,4.241439778692282,1.256460521920509
0.3,34,ユウレイ,Yurei,death_ritual,Death ritual,4.9782641371351914,1.0698554481627744
0.3,34,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3207658222755665,0.9874027292444968
0.3,34,カッパ,Kappa,livelihood,Livelihood,1.619669515948288,1.1015189936264278
0.3,35,カッパ,Kappa,hydrology,Water setting,2.9577606312711637,0.8761905533004434
0.3,35,ユウレイ,Yurei,death_ritual,Death ritual,2.2737159210439972,0.4886336479331936
0.3,35,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.2540946152623957,0.9375594257182079
0.3,35,カッパ,Kappa,livelihood,Livelihood,1.8583233152876841,1.263824754329433
0.3,36,カッパ,Kappa,hydrology,Water setting,4.480381913790115,1.3272434106183624
0.3,36,ユウレイ,Yurei,death_ritual,Death ritual,5.440889359284207,1.1692760696363589
0.3,36,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.2163324281450192,0.9093284660786728
0.3,36,カッパ,Kappa,livelihood,Livelihood,1.758869055456648,1.196187032484181
0.3,37,カッパ,Kappa,hydrology,Water setting,4.616309094242953,1.367509722296991
0.3,37,ユウレイ,Yurei,death_ritual,Death ritual,2.7772928943028785,0.5968550185895861
0.3,37,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.2078578526420234,0.9029928849788911
0.3,37,カッパ,Kappa,livelihood,Livelihood,1.5171293913850052,1.0317826099363603
0.3,38,カッパ,Kappa,hydrology,Water setting,4.607910311254015,1.3650217135526979
0.3,38,ユウレイ,Yurei,death_ritual,Death ritual,2.5309734373306747,0.5439196568307667
0.3,38,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3800789550716204,1.0317451465111405
0.3,38,カッパ,Kappa,livelihood,Livelihood,1.7713319890986723,1.2046629332700014
0.3,39,カッパ,Kappa,hydrology,Water setting,3.6442289554313545,1.0795461103424773
0.3,39,ユウレイ,Yurei,death_ritual,Death ritual,5.1366569716554755,1.1038949109742007
0.3,39,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.4854645573248637,1.110531279172148
0.3,39,カッパ,Kappa,livelihood,Livelihood,1.690995441375556,1.1500269520849273
0.3,40,カッパ,Kappa,hydrology,Water setting,3.0598272530135366,0.90642620145684
0.3,40,ユウレイ,Yurei,death_ritual,Death ritual,5.296673711461247,1.1382833596708917
0.3,40,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3782863707324502,1.0304050129014988
0.3,40,カッパ,Kappa,livelihood,Livelihood,0.8628077558218213,0.586785835954619
0.3,41,カッパ,Kappa,hydrology,Water setting,3.7508174712212816,1.1111212992330375
0.3,41,ユウレイ,Yurei,death_ritual,Death ritual,4.898602195944398,1.0527356731877089
0.3,41,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3439603920448218,1.0047429580023517
0.3,41,カッパ,Kappa,livelihood,Livelihood,1.5032799080044448,1.0223637322916395
0.3,42,カッパ,Kappa,hydrology,Water setting,3.7633834672243713,1.114843779975499
0.3,42,ユウレイ,Yurei,death_ritual,Death ritual,5.4602051906951,1.1734271445696043
0.3,42,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.492693545648123,1.1159356609934195
0.3,42,カッパ,Kappa,livelihood,Livelihood,0.9179089057990696,0.6242595073875604
0.3,43,カッパ,Kappa,hydrology,Water setting,4.502757420695479,1.3338718062932902
0.3,43,ユウレイ,Yurei,death_ritual,Death ritual,5.594808041446893,1.202354013302993
0.3,43,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3642219104838873,1.0198904415819177
0.3,43,カッパ,Kappa,livelihood,Livelihood,1.6541381320613053,1.124960711185875
0.3,44,カッパ,Kappa,hydrology,Water setting,3.4733320572162785,1.0289205640351538
0.3,44,ユウレイ,Yurei,death_ritual,Death ritual,5.077929236092195,1.0912740081615198
0.3,44,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.5873195049960331,1.1866778992779676
0.3,44,カッパ,Kappa,livelihood,Livelihood,0.75634770810417,0.5143835566817943
0.3,45,カッパ,Kappa,hydrology,Water setting,3.477286851348933,1.030092110245704
0.3,45,ユウレイ,Yurei,death_ritual,Death ritual,5.284606510695292,1.1356900540270172
0.3,45,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.4390094290235802,1.0758014885472962
0.3,45,カッパ,Kappa,livelihood,Livelihood,0.8173657549383577,0.5558812430184374
0.3,46,カッパ,Kappa,hydrology,Water setting,1.8159679187406588,0.5379522327381195
0.3,46,ユウレイ,Yurei,death_ritual,Death ritual,5.097013479168324,1.0953753135295408
0.3,46,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.0985076181717008,0.8212427986740424
0.3,46,カッパ,Kappa,livelihood,Livelihood,0.868243269343479,0.5904824674743606
0.3,47,カッパ,Kappa,hydrology,Water setting,3.6278514966392503,1.0746945430692523
0.3,47,ユウレイ,Yurei,death_ritual,Death ritual,5.6281510322487005,1.2095195994158834
0.3,47,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.2026128240758776,0.8990717087689746
0.3,47,カッパ,Kappa,livelihood,Livelihood,1.5439776857772392,1.0500418325298067
0.3,48,カッパ,Kappa,hydrology,Water setting,3.8874343130490243,1.1515919123602951
0.3,48,ユウレイ,Yurei,death_ritual,Death ritual,4.89770386549747,1.0525426171954149
0.3,48,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,0.9753095054489669,0.7291400574548512
0.3,48,カッパ,Kappa,livelihood,Livelihood,1.505015155702293,1.0235438547048883
0.3,49,カッパ,Kappa,hydrology,Water setting,3.7583483420749184,1.1133522025151756
0.3,49,ユウレイ,Yurei,death_ritual,Death ritual,5.811561261208328,1.2489354333885174
0.3,49,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3646786490036322,1.0202318986769916
0.3,49,カッパ,Kappa,livelihood,Livelihood,1.5438783105942895,1.0499742485872579
0.3,50,カッパ,Kappa,hydrology,Water setting,2.9387626217801106,0.8705626886681324
0.3,50,ユウレイ,Yurei,death_ritual,Death ritual,5.132866213906744,1.1030802569666132
0.3,50,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.194324251882088,0.8928751834897338
0.3,50,カッパ,Kappa,livelihood,Livelihood,0.7996513905402357,0.5438339033282001
0.3,51,カッパ,Kappa,hydrology,Water setting,3.3451645679654627,0.9909529401055804
0.3,51,ユウレイ,Yurei,death_ritual,Death ritual,5.403162424904853,1.1611683507254336
0.3,51,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.4989728661617068,1.1206300724540608
0.3,51,カッパ,Kappa,livelihood,Livelihood,1.702590954894503,1.1579129302157771
0.3,52,カッパ,Kappa,hydrology,Water setting,3.8721108909081288,1.1470525870402752
0.3,52,ユウレイ,Yurei,death_ritual,Death ritual,5.623684775860284,1.2085597771568763
0.3,52,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.4781268427158731,1.1050456137277989
0.3,52,カッパ,Kappa,livelihood,Livelihood,1.511973762140115,1.0282763245605948
0.3,53,カッパ,Kappa,hydrology,Water setting,3.5745190637532547,1.058895639877023
0.3,53,ユウレイ,Yurei,death_ritual,Death ritual,4.897164065196517,1.0524266112389236
0.3,53,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.5504958587960243,1.1591485915495334
0.3,53,カッパ,Kappa,livelihood,Livelihood,1.873536747105577,1.2741712379426893
0.3,54,カッパ,Kappa,hydrology,Water setting,4.0090115924367,1.1876072891859948
0.3,54,ユウレイ,Yurei,death_ritual,Death ritual,5.742589573120847,1.234113050679062
0.3,54,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3390698221450283,1.001086774608465
0.3,54,カッパ,Kappa,livelihood,Livelihood,0.9180904844585221,0.6243829969885282
0.3,55,カッパ,Kappa,hydrology,Water setting,3.5330869751973695,1.0466220284791419
0.3,55,ユウレイ,Yurei,death_ritual,Death ritual,2.741608283899438,0.5891862059665467
0.3,55,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.5112049334917192,1.1297747493242931
0.3,55,カッパ,Kappa,livelihood,Livelihood,0.8872566458808253,0.6034132506882411
0.3,56,カッパ,Kappa,hydrology,Water setting,3.9699814904879993,1.1760452289366814
0.3,56,ユウレイ,Yurei,death_ritual,Death ritual,2.773184742637849,0.5959721549408044
0.3,56,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.4272946108152211,1.0670435064156816
0.3,56,カッパ,Kappa,livelihood,Livelihood,1.6709716866953008,1.1364090220770866
0.3,57,カッパ,Kappa,hydrology,Water setting,3.748957646662732,1.1105703551533277
0.3,57,ユウレイ,Yurei,death_ritual,Death ritual,2.688375692005363,0.5777462387633451
0.3,57,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3570068305325516,1.0144964576405464
0.3,57,カッパ,Kappa,livelihood,Livelihood,1.6271055316112757,1.1065761441185693
0.3,58,カッパ,Kappa,hydrology,Water setting,2.869745432978116,0.8501174206487011
0.3,58,ユウレイ,Yurei,death_ritual,Death ritual,5.620200822161419,1.2078110569718474
0.3,58,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3402700782227988,1.001984084416907
0.3,58,カッパ,Kappa,livelihood,Livelihood,1.9231260566297066,1.3078963687695588
0.3,59,カッパ,Kappa,hydrology,Water setting,4.136685105740008,1.2254285804292149
0.3,59,ユウレイ,Yurei,death_ritual,Death ritual,5.381636591049513,1.1565423345093404
0.3,59,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.2032285927042141,0.8995320565565598
0.3,59,カッパ,Kappa,livelihood,Livelihood,1.5301183243907974,1.0406162369645533
0.3,60,カッパ,Kappa,hydrology,Water setting,3.8252710218506034,1.133177004833883
0.3,60,ユウレイ,Yurei,death_ritual,Death ritual,2.811509808264267,0.6042084154388692
0.3,60,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.2647698060712314,0.9455401838223881
0.3,60,カッパ,Kappa,livelihood,Livelihood,0.6831810499305352,0.4646237366167457
0.3,61,カッパ,Kappa,hydrology,Water setting,3.803585854242185,1.1267531114314384
0.3,61,ユウレイ,Yurei,death_ritual,Death ritual,5.158920989594318,1.1086795668770857
0.3,61,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.2488960726479514,0.9336730023424483
0.3,61,カッパ,Kappa,livelihood,Livelihood,1.8796788049918038,1.2783483823261659
0.3,62,カッパ,Kappa,hydrology,Water setting,1.8539380207844156,0.5492002845131191
0.3,62,ユウレイ,Yurei,death_ritual,Death ritual,4.968799538983426,1.0678214556669152
0.3,62,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.5637479021694323,1.1690558011201333
0.3,62,カッパ,Kappa,livelihood,Livelihood,1.6020259781182324,1.0895198222873328
0.3,63,カッパ,Kappa,hydrology,Water setting,3.0790893904566987,0.9121323098841538
0.3,63,ユウレイ,Yurei,death_ritual,Death ritual,5.018900158972446,1.0785883454451726
0.3,63,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3311943441221996,0.9951990779686107
0.3,63,カッパ,Kappa,livelihood,Livelihood,0.8427288648238886,0.5731304083581884
0.3,64,カッパ,Kappa,hydrology,Water setting,3.7116609585715565,1.0995217917809643
0.3,64,ユウレイ,Yurei,death_ritual,Death ritual,5.742589573120847,1.234113050679062
0.3,64,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.241618604355604,0.9282323769623383
0.3,64,カッパ,Kappa,livelihood,Livelihood,1.8161561898042486,1.2351473672641842
0.3,65,カッパ,Kappa,hydrology,Water setting,4.669693153782325,1.3833239190817805
0.3,65,ユウレイ,Yurei,death_ritual,Death ritual,3.0131082144318846,0.6475329854572599
0.3,65,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.5172965296210021,1.1343288182909976
0.3,65,カッパ,Kappa,livelihood,Livelihood,1.7887920828593056,1.2165373463638205
0.3,66,カッパ,Kappa,hydrology,Water setting,3.2637983212186867,0.9668494558671015
0.3,66,ユウレイ,Yurei,death_ritual,Death ritual,5.088844761575506,1.0936198126600734
0.3,66,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.57953709072261,1.1808597769703737
0.3,66,カッパ,Kappa,livelihood,Livelihood,1.6009252142430859,1.0887712051749943
0.3,67,カッパ,Kappa,hydrology,Water setting,3.7965966842987293,1.1246826786130684
0.3,67,ユウレイ,Yurei,death_ritual,Death ritual,4.854829852516856,1.043328763709869
0.3,67,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.163435193924435,0.8697825658456542
0.3,67,カッパ,Kappa,livelihood,Livelihood,1.5054240166758786,1.0238219164475602
0.3,68,カッパ,Kappa,hydrology,Water setting,2.885393460625782,0.8547529052980376
0.3,68,ユウレイ,Yurei,death_ritual,Death ritual,4.746931956489765,1.0201409318210788
0.3,68,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.5653022238639258,1.1702178099012377
0.3,68,カッパ,Kappa,livelihood,Livelihood,0.8057110916117226,0.5479550377696503
0.3,69,カッパ,Kappa,hydrology,Water setting,3.619605574495955,1.0722518169714
0.3,69,ユウレイ,Yurei,death_ritual,Death ritual,5.391010437394869,1.1585568239591895
0.3,69,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.5724023384068238,1.1755258458598963
0.3,69,カッパ,Kappa,livelihood,Livelihood,1.5545732375486356,1.0572477479398477
0.3,70,カッパ,Kappa,hydrology,Water setting,3.547859326543452,1.0509981076529018
0.3,70,ユウレイ,Yurei,death_ritual,Death ritual,5.565400289599947,1.1960341309775488
0.3,70,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.4144298027900586,1.057425793463838
0.3,70,カッパ,Kappa,livelihood,Livelihood,1.5610645276105641,1.061662401192222
0.3,71,カッパ,Kappa,hydrology,Water setting,2.944283004163165,0.8721980160315098
0.3,71,ユウレイ,Yurei,death_ritual,Death ritual,2.755778867174638,0.5922315397019603
0.3,71,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.4222903950466574,1.06330236152514
0.3,71,カッパ,Kappa,livelihood,Livelihood,1.716548098334358,1.167405026254127
0.3,72,カッパ,Kappa,hydrology,Water setting,4.518937078844284,1.3386647782044487
0.3,72,ユウレイ,Yurei,death_ritual,Death ritual,5.000138338460446,1.074556330401518
0.3,72,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3947464845355109,1.0427105715544438
0.3,72,カッパ,Kappa,livelihood,Livelihood,1.6072745949342075,1.0930893474627688
0.3,73,カッパ,Kappa,hydrology,Water setting,3.5765430572882977,1.0594952164609415
0.3,73,ユウレイ,Yurei,death_ritual,Death ritual,4.768038596642579,1.0246768610803272
0.3,73,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.328443153345517,0.9931422914923463
0.3,73,カッパ,Kappa,livelihood,Livelihood,0.9194468143312411,0.6253054216570867
0.3,74,カッパ,Kappa,hydrology,Water setting,2.9605634143767734,0.8770208341737911
0.3,74,ユウレイ,Yurei,death_ritual,Death ritual,4.746931956489765,1.0201409318210788
0.3,74,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.45366636163784,1.0867589914002533
0.3,74,カッパ,Kappa,livelihood,Livelihood,1.7382995424939574,1.1821979384159487
0.3,75,カッパ,Kappa,hydrology,Water setting,3.6975480149832998,1.0953410518926325
0.3,75,ユウレイ,Yurei,death_ritual,Death ritual,5.42492409263582,1.1658450488960697
0.3,75,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.0909393201391835,0.8155847493764249
0.3,75,カッパ,Kappa,livelihood,Livelihood,1.5894062123857955,1.0809372617633999
0.3,76,カッパ,Kappa,hydrology,Water setting,2.7197231619485023,0.8056756577585332
0.3,76,ユウレイ,Yurei,death_ritual,Death ritual,4.9782641371351914,1.0698554481627744
0.3,76,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.5832973264331651,1.1836709240644192
0.3,76,カッパ,Kappa,livelihood,Livelihood,0.9618044853893298,0.6541123966213267
0.3,77,カッパ,Kappa,hydrology,Water setting,4.086599165080244,1.21059140003156
0.3,77,ユウレイ,Yurei,death_ritual,Death ritual,2.819601263559931,0.6059473122296315
0.3,77,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3678770622091747,1.0226230280317496
0.3,77,カッパ,Kappa,livelihood,Livelihood,0.6931332366577713,0.4713921067072015
0.3,78,カッパ,Kappa,hydrology,Water setting,3.0723593039203996,0.910138626492856
0.3,78,ユウレイ,Yurei,death_ritual,Death ritual,5.008612575124017,1.0763774889446964
0.3,78,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.5078870506286683,1.1272943046163542
0.3,78,カッパ,Kappa,livelihood,Livelihood,1.7232414771898812,1.1719571178186705
0.3,79,カッパ,Kappa,hydrology,Water setting,2.800883169046876,0.829718046711026
0.3,79,ユウレイ,Yurei,death_ritual,Death ritual,5.283442538586183,1.1354399102282677
0.3,79,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3183155794958563,0.9855709310807398
0.3,79,カッパ,Kappa,livelihood,Livelihood,1.6641162531807385,1.1317467189643358
0.3,80,カッパ,Kappa,hydrology,Water setting,2.9604627700551114,0.8769910198598971
0.3,80,ユウレイ,Yurei,death_ritual,Death ritual,5.117000445071834,1.0996706188357832
0.3,80,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.4254473178351272,1.0656624727006234
0.3,80,カッパ,Kappa,livelihood,Livelihood,1.8241710638401876,1.2405981928154333
0.3,81,カッパ,Kappa,hydrology,Water setting,2.8125754217409917,0.8331816945968873
0.3,81,ユウレイ,Yurei,death_ritual,Death ritual,4.982735069313865,1.0708162752739836
0.3,81,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.1399281379183441,0.8522087228028906
0.3,81,カッパ,Kappa,livelihood,Livelihood,1.8449717538613875,1.2547445077971489
0.3,82,カッパ,Kappa,hydrology,Water setting,2.8854651256935315,0.8547741349589845
0.3,82,ユウレイ,Yurei,death_ritual,Death ritual,2.339897598259338,0.5028564424629608
0.3,82,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.4521255933859092,1.0856071151543427
0.3,82,カッパ,Kappa,livelihood,Livelihood,0.9339246858403314,0.6351516589897741
0.3,83,カッパ,Kappa,hydrology,Water setting,3.643807354897109,1.0794212177458733
0.3,83,ユウレイ,Yurei,death_ritual,Death ritual,5.511850114145283,1.1845259133775856
0.3,83,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.1147397996848487,0.8333779554575969
0.3,83,カッパ,Kappa,livelihood,Livelihood,1.7394223170995193,1.182961524778111
0.3,84,カッパ,Kappa,hydrology,Water setting,3.7292958194051677,1.1047458448391516
0.3,84,ユウレイ,Yurei,death_ritual,Death ritual,4.768038596642579,1.0246768610803272
0.3,84,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3958798232321026,1.0435578540198887
0.3,84,カッパ,Kappa,livelihood,Livelihood,1.5576122779646733,1.0593145650946447
0.3,85,カッパ,Kappa,hydrology,Water setting,4.615025093392975,1.3671293570289953
0.3,85,ユウレイ,Yurei,death_ritual,Death ritual,5.818131204932546,1.250347349247912
0.3,85,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.3174272075455529,0.9849067854210629
0.3,85,カッパ,Kappa,livelihood,Livelihood,0.8682713410507527,0.5905015587262741
0.3,86,カッパ,Kappa,hydrology,Water setting,3.7389887747379285,1.1076172319981856
0.3,86,ユウレイ,Yurei,death_ritual,Death ritual,2.8878504909736606,0.6206144342967015
0.3,86,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.4570463856438076,1.0892858927419722
0.3,86,カッパ,Kappa,livelihood,Livelihood,1.686992316376598,1.1473044718648615
0.3,87,カッパ,Kappa,hydrology,Water setting,3.8196072223739166,1.1314991923886182
0.3,87,ユウレイ,Yurei,death_ritual,Death ritual,3.0364331956190895,0.6525456480066975
0.3,87,ヘビ・リュウ,Snake/Dragon,strict_boundary_interface,Strict interface,1.595473347831588,1.1927737010725554
0.3,87,カッパ,Kappa,livelihood,Livelihood,0.726227593091142,0.4938992057383626
